0.234917,100000000,1
0.256379,100000000,10
0.284088,100000000,20
0.313915,100000000,30
0.31656,100000000,40
0.329123,100000000,50
0.340935,100000000,60
0.349158,100000000,70
0.355495,100000000,80
0.364856,100000000,90
0.374932,100000000,100
0.4704,200000000,1
0.512606,200000000,10
0.56963,200000000,20
0.626606,200000000,30
0.637318,200000000,40
0.652058,200000000,50
0.685334,200000000,60
0.69582,200000000,70
0.708697,200000000,80
0.733582,200000000,90
0.751707,200000000,100
0.703763,300000000,1
0.770638,300000000,10
0.848156,300000000,20
0.939452,300000000,30
0.950521,300000000,40
0.983689,300000000,50
1.02496,300000000,60
1.04689,300000000,70
1.06187,300000000,80
1.09156,300000000,90
1.12184,300000000,100
0.937433,400000000,1
1.02611,400000000,10
1.13893,400000000,20
1.25462,400000000,30
1.27173,400000000,40
1.30901,400000000,50
1.36854,400000000,60
1.3913,400000000,70
1.41985,400000000,80
1.46704,400000000,90
1.4988,400000000,100
1.17309,500000000,1
1.27905,500000000,10
1.41765,500000000,20
1.57501,500000000,30
1.5906,500000000,40
1.63512,500000000,50
1.70323,500000000,60
1.75051,500000000,70
1.77954,500000000,80
1.83261,500000000,90
1.87704,500000000,100
1.40717,600000000,1
1.53305,600000000,10
1.71208,600000000,20
1.88036,600000000,30
1.90122,600000000,40
1.98039,600000000,50
2.05525,600000000,60
2.08851,600000000,70
2.13149,600000000,80
2.18887,600000000,90
2.24936,600000000,100
1.64012,700000000,1
1.79329,700000000,10
1.98966,700000000,20
2.19358,700000000,30
2.2384,700000000,40
2.29078,700000000,50
2.39236,700000000,60
2.43823,700000000,70
2.47809,700000000,80
2.55944,700000000,90
2.62309,700000000,100
1.87566,800000000,1
2.04264,800000000,10
2.26421,800000000,20
2.50634,800000000,30
2.54746,800000000,40
2.61288,800000000,50
2.73855,800000000,60
2.79436,800000000,70
2.83132,800000000,80
2.92162,800000000,90
2.99922,800000000,100
2.10514,900000000,1
2.3055,900000000,10
2.56666,900000000,20
2.81273,900000000,30
2.85017,900000000,40
2.94461,900000000,50
3.08084,900000000,60
3.13836,900000000,70
3.19352,900000000,80
3.27473,900000000,90
3.38213,900000000,100
2.34489,1000000000,1
2.56338,1000000000,10
2.82852,1000000000,20
3.15626,1000000000,30
3.18809,1000000000,40
3.27505,1000000000,50
3.42584,1000000000,60
3.51239,1000000000,70
3.54461,1000000000,80
3.67791,1000000000,90
3.76201,1000000000,100
